,CaseOrder,Customer_id,Interaction,UID,Children,Age,Income,Gender,Churn,Outage_sec_perweek,Yearly_equip_failure,MonthlyCharge,Bandwidth_GB_Year,gender_dummy,churn_dummy,Intercept
9302,9303,P779168,8fd0f984-6c6a-4da0-ad30-405df4e88eaf,f4bda197ea150a7eff6a129a86b4b6b8,0,45,17236.85,Male,No,15.11505,2,245.1457,5887.870657,0,0,1
9303,9304,P720243,45f93a24-2998-47fc-8035-f2427fbf7cdb,3d17b969fbcbd81d5261de638e167eaf,2,54,32410.95,Female,No,11.66727,0,220.1323,5532.984193,1,0,1
9304,9305,V595168,c158129a-d275-41c0-b8c2-75af2aee245e,fdb02bfc54bb3ed01fb01ce3addc568d,2,79,21406.95,Female,No,13.50438,0,194.9525,6564.863417,1,0,1
9305,9306,J752284,916ee499-7af2-4dc0-a45f-9912f03cf65d,890f3fbb9767c80101a8a7b6b52d951c,3,19,25515.76,Female,No,7.516,2,162.447,6534.389245,1,0,1
9306,9307,O543653,e79061c1-efbe-4af4-9518-4cb6576c044e,a0c8c1f31a6503a85b0f1c4fe257ff24,0,31,17152.68,Male,No,5.917707,0,200.1323,6330.802447,0,0,1
9307,9308,J342818,4b2e217d-d4c5-4069-be4f-fff764c1be3a,541c4dc3f686c8fdc45033f269fa3ff4,1,24,20693.63,Male,No,12.71722,0,202.4433,6071.169112,0,0,1
9308,9309,Y249104,01626bd5-f2cf-4a41-9c39-9d630c562f20,a6b2588865dc0d42a1d31b9f9605db55,1,67,23011.03,Male,No,10.88926,0,184.9634,6411.520424,0,0,1
9309,9310,X244616,fe2f461f-b522-4875-b157-d346a09f4120,9ff9f79a4673a00443d878249fde3915,2,43,25276.46,Male,No,10.59582,0,137.4686,5168.726317,0,0,1
9310,9311,F58625,738a5ef1-5d80-4539-ad63-3206f5ac6b47,9c9159c0c818b37c5eec4e9421e93db2,1,89,34596.24,Female,No,11.41416,1,117.4858,5649.428932,1,0,1
9311,9312,D753480,482c1a31-ad6c-4c88-ae4e-afdd87274fdc,8017cd6fce62c7c556405490b080bded,4,37,43211.84,Male,No,7.624327,0,204.9797,4549.43734,0,0,1
9312,9313,K868042,90ba5cb0-075f-4cb8-8368-0b5639bbe4bb,e1d8e8d0210f47911f9ca6cd6939ec4f,6,69,63433.58,Male,No,6.542626,0,144.9607,5719.69414,0,0,1
9313,9314,L730499,8f33e11d-0b4f-4805-8ea7-6a4bcb9a17de,ff5fa1e7bd8d2b8b0fd8a8b1740d3866,1,46,1050.46,Male,Yes,10.35594,0,212.6228,6090.318161,0,1,1
9314,9315,Z622003,a2917ec4-2e2f-4d3a-88cd-a9d224b5052a,8a6d3d1f8d08c7ef179f3311e87b45ee,5,30,3048.28,Male,No,12.54974,0,147.4421,5305.771174,0,0,1
9315,9316,F619747,21d7cfe9-04fc-4cc3-b568-f09992c31356,c3c395bfbce244e601e05fce0768a87a,0,72,41036.59,Female,No,17.59522,0,149.9378,6081.603462,1,0,1
9316,9317,J195170,82a6fc8c-1d40-476b-bfcd-9b9e3fab39a7,7a29fb242ec2e59ba3c676f1a7b2c8d0,1,73,14652.88,Male,No,9.99185,0,222.65,6355.992915,0,0,1
9317,9318,W909758,3e320e27-c64f-45b5-adac-b5a110759b6f,4ee33a28dcd1276b83ac9d83c99af2e2,3,75,13363.47,Male,No,12.54776,0,152.4555,6338.594614,0,0,1
9318,9319,H682238,f32c9aca-a544-4040-beda-fc38bf19e955,8b6672c73ca6a3fdb8748c72c535e6c1,0,74,62602.89,Male,No,14.012,1,219.9902,5661.364423,0,0,1
9319,9320,J22125,fac9df03-9b52-4d9e-8840-efe1885f2b26,08052b4cc963cd64f043060239eacdda,3,42,65893.07,Nonbinary,No,11.33648,0,220.1185,4750.441086,0,0,1
9320,9321,R302272,0f4701c2-c281-4e1f-a780-d975523db0fa,350569eaeac01f223a5b5ab453d5b2ce,1,85,19429.91,Male,No,8.611381,0,114.9509,6075.221267,0,0,1
9321,9322,U208456,bbf3399f-d9bf-4b6f-911c-c744a9cef6c3,1f8264b3351f742e695f7faffac351c6,1,41,13957.71,Female,No,11.24169,0,257.6549,6282.975764,1,0,1
9322,9323,T191927,359b9907-46db-4a7f-9cc8-767b5347b380,ebff01621581cdf20e0d02150742ea66,0,37,4242.16,Male,No,10.31648,0,132.466,6613.783896,0,0,1
9323,9324,G671583,c449f764-625e-4c21-9cce-d4be45567083,00877f432afb00b46fbce2068343e0aa,1,75,26248.17,Female,No,7.79697,2,157.4698,5757.088887,1,0,1
9324,9325,U989317,c4a6ab8a-acf8-4e5b-9c41-b98d1b4a9d88,416b91b872f47d601ca9bea8ec044e18,1,23,35021.69,Female,No,6.858262,0,124.9781,5690.433807,1,0,1
9325,9326,G879941,b945b5da-232b-4612-8ce8-77ea6fe007a4,e17dc47a72da81d9a27152fb91e5aef4,1,60,43230.88,Male,No,7.845949,0,152.466,4337.149997,0,0,1
9326,9327,E231605,62bd6aa6-d0d5-452a-8cff-cbc9125dd92f,161af15b94eb349ef7d3a01bd815f76d,0,41,10297.22,Female,No,9.172501,0,147.4421,5432.940887,1,0,1
9327,9328,X261372,01bc72e9-dfd7-4fef-a2a2-5428c77c0266,fef5cfb18bada50e4566ca00378469dc,0,25,43716.35,Male,No,9.371011,0,142.4713,6068.222536,0,0,1
9328,9329,D684561,4c2c3e81-55e2-47a2-ab2c-0db4b847db88,03e02300872e7250ccae3de48d79c361,4,34,43342.37,Male,No,6.880176,0,172.4733,4249.716645,0,0,1
9329,9330,I383186,6c9eb00b-a440-4e2e-97a0-8bcda835d66b,2657e1dd211982fd9ccd14679d1bfcb3,0,76,7828.87,Male,No,9.196199,0,124.9607,5950.933762,0,0,1
9330,9331,X584915,721cd755-0102-49cd-97e0-bd6f926a2251,830a09b8aa6022671a0728c902b9b622,10,18,40174.74,Male,Yes,11.53912,0,240.1149,5394.514435,0,1,1
9331,9332,G944376,7324aa4c-dc2f-434d-b982-9e230c4d78d7,cd491f9f78ee202e4eafb4a47feb284d,0,84,29511.28,Male,No,8.685498,2,159.9794,5055.502095,0,0,1
9332,9333,W283898,5445ba97-7e53-4a57-a680-ecbef38f3560,ba3d9dc9f2828ba8949cdf4294c6a808,3,46,82056.21,Male,No,13.60832,0,174.9919,3569.479648,0,0,1
9333,9334,X738766,5f6bd7fe-54a4-4b43-8ee9-15b25b16f070,625c8d1d8dbcb18f9802d167576830f9,0,25,27474.27,Male,No,3.671674,0,129.9621,6529.773925,0,0,1
9334,9335,G198481,b38cf15d-2514-4baf-bffd-22565f55d03b,e40aebf71302ecf3ee2c4939334c5017,0,43,20037.47,Female,No,8.793558,1,169.9447,4975.669515,1,0,1
9335,9336,R02060,90a0c5ad-b38c-4f2e-9ebb-153dfa3bc4d6,fe569ccd0d1082a42d7d59302fda44be,0,75,52626.1,Female,No,10.84557,1,152.466,5839.250864,1,0,1
9336,9337,Z883605,74c3aba5-7209-498c-8e3c-5d20ae81c578,888da319cd1ae357e1061756fdc76d36,1,35,123006.3,Female,No,9.006029,0,159.9512,3376.351709,1,0,1
9337,9338,L942140,f996aa13-1f58-4518-82aa-2c7fe31a4387,cae317c744b4470c981b639a7cc211dc,4,41,27817.76,Male,No,6.936565,1,159.9476,6335.387515,0,0,1
9338,9339,H427572,58298a8b-e3a8-4758-8744-c5b9cb62c419,0ad636ee30981948ecf82389cd2b5f57,0,19,23288.63,Female,No,13.01421,1,137.4698,4974.114415,1,0,1
9339,9340,J968084,278ebe71-979b-402c-8794-313ec85f7391,79e466a136254f1b5751280742463e7f,1,62,76573.56,Female,No,3.362072,1,174.9768,5360.346274,1,0,1
9340,9341,I484414,49dfc88c-3412-4d46-9343-e370e0032031,5916734914c03d9b7eb8c9f604873af2,3,31,13085.77,Male,Yes,7.435907,0,245.1283,6196.784339,0,1,1
9341,9342,I347202,2283ba29-09af-45a3-b689-feb3a150a3cf,88dd4ab22f81356c66b9682d24b6da63,3,82,10480.49,Female,No,10.24188,3,147.5031,5081.314229,1,0,1
9342,9343,T629485,15a241d3-379d-4ce2-a357-1104ec20513b,9c6cba9ea64a4bd2fcd1bf6bfa1ec3db,4,35,51630.69,Male,No,10.61307,2,232.6415,6535.516989,0,0,1
9343,9344,F882723,83b37777-0585-4520-a740-4f75cdb82f20,c1dc4bded1f312363168e62b2304f492,0,88,46016.66,Male,No,11.94654,0,190.1737,6391.040605,0,0,1
9344,9345,Y448055,0894aa9a-6e1d-4948-961c-8f355491fea7,893f176784c54410bc0b6b9a823fe0b5,0,69,4436.83,Female,Yes,3.217473,0,245.175,5214.288823,1,1,1
9345,9346,K218096,b154422a-31f3-4b40-9b66-4bb85d376937,5badd12d0601afb73ac9e22284396c9f,4,55,117683.5,Male,No,10.03353,0,192.4567,4537.352503,0,0,1
9346,9347,M251973,69383fe2-b682-47fe-86f1-db250b80071a,e22912595838e9ee52c2a8904376f0f8,4,44,24200.77,Male,No,10.64494,0,169.9447,5815.077393,0,0,1
9347,9348,F557338,c199c69d-c237-4710-9feb-04e12e15e802,324c07cd9575faa9ce6d75de2d814368,4,63,21430.63,Female,No,8.930603,0,127.4958,5901.736855,1,0,1
9348,9349,X162805,be70c8a9-1288-41c4-82ff-c4e3c296eb2f,bf3190ce550cffa6f050bc362b70149b,4,25,163156.7,Male,No,14.63927,1,162.5299,4958.925244,0,0,1
9349,9350,U879145,ca0a6721-dba7-4ff4-99e7-fe392c4b7ce2,721f7b5a36739f83b3ff0dd15e216899,0,73,24740.68,Male,No,11.29101,0,165.0182,3891.731564,0,0,1
9350,9351,O763342,73ddb290-b5cd-4e81-9259-0d00e83d3fb7,6be62b35d417bfa92dddaa7168d19846,2,42,12110.3,Female,No,6.836654,0,129.9598,6374.14986,1,0,1
9351,9352,Z480141,0bee14d6-4f37-4a18-807d-1a9c66722848,853b29bb2c55e3fe35caf8571625197d,2,71,53535.21,Female,No,8.353363,0,275.1336,6499.362155,1,0,1
9352,9353,Z110095,45aa4769-2971-49b1-bfd8-f0fba4fb945e,f0358d5edf11a1277f7801baaa9c1e9b,3,40,15836.26,Female,No,13.66895,0,174.9755,4642.465727,1,0,1
9353,9354,D774087,8f766513-ed27-4b1d-8fe4-1429d0c61bb2,e6da86f31fda15a7ac5177535bf34bd1,1,78,29515.26,Female,No,7.897277,0,149.9741,5509.232295,1,0,1
9354,9355,I12222,6055ac30-6b36-49fb-8183-e3db5e993954,09b8628d85156175e9dad6b1489602dc,1,29,33081.89,Female,No,6.003569,0,129.9915,6235.066316,1,0,1
9355,9356,Y870899,d6fbaf0a-d22c-4ccd-a4e8-74547863e983,b00becc4c852ad9a81446c9cf1c0a69b,2,78,3899.68,Male,No,5.161611,0,159.9942,5452.509295,0,0,1
9356,9357,J622479,e9701b2a-a3f8-4ac0-a554-8cb966dd7c3c,2e9ca89b66baa5b87a553741930c9a25,0,74,17181.9,Female,No,11.63485,1,159.9642,5465.291356,1,0,1
9357,9358,F105245,c7450e9e-c261-43ee-9f92-8cdc698b28fd,a3a30373cfe675e2842b608e76b67514,0,67,15029.89,Female,No,7.889915,0,124.9607,5222.447526,1,0,1
9358,9359,Q917876,0a14de4f-a8be-4328-aff0-8bc9e1d92acf,50839ae5ccb386c9a93f475035b2ca3d,1,34,9044.12,Male,No,11.38978,1,149.9707,4663.249156,0,0,1
9359,9360,W41017,b338b228-3e9c-41ff-aaf7-c867c0f41456,ab988a460c2ea4c054e7f1be95cd3c23,0,79,56311.65,Male,No,9.92907,0,179.9476,5714.242038,0,0,1
9360,9361,V777418,a0f96de0-9120-465b-8417-7a5747b0a878,93b51854be74f758e2f09bceb8d78d48,2,77,36779.58,Female,No,7.371937,0,139.9349,6483.348101,1,0,1
9361,9362,A325803,450c07ef-85a0-4477-abcb-4e2cf35d6e2d,000da3afbae79b78dcda99c592deaeab,1,68,68398.85,Nonbinary,No,6.984431,1,137.4392,5874.0733,0,0,1
9362,9363,U460373,f44892b3-d03b-443a-a508-53837c40c51f,18e22ad17fda7fdd1cdb2ee18870d59c,2,80,65502.64,Female,No,11.31872,1,159.9642,5739.667361,1,0,1
9363,9364,O166280,23511601-f140-4390-a528-da970b374431,7bcac814b6d42bf25c29aec4e27ca863,3,88,5070.36,Male,No,9.924963,2,204.9797,4373.931443,0,0,1
9364,9365,E756084,6be1a74f-a944-453a-bab7-4cb95cbf69c6,8867d600b73b460291d42ca16cdc0141,0,54,40554.25,Female,No,7.930711,0,179.9656,5653.877056,1,0,1
9365,9366,U148916,dbecf9be-2e82-4da9-bf94-a214aeb678aa,0779754837292f0d3870bccedd7b5f01,1,76,122765.4,Female,Yes,9.219293,1,252.6378,5500.10857,1,1,1
9366,9367,H315988,9f37ecb5-3bb5-46a8-92c7-e9c685d6d078,6387ea94663027ee558405e95c176c2e,5,77,74732.97,Male,Yes,7.48647,0,225.1457,6078.532596,0,1,1
9367,9368,I621118,55b0cd37-a6b3-4ed2-92c3-615b4ae610ef,f20881f62aa2c44a3b21afeda6833521,4,27,10046.34,Female,No,4.796609,0,245.1612,4016.522653,1,0,1
9368,9369,Z90204,34d2feb3-3a52-468b-b7f4-f0b5bd74443b,f19695b137677be992b61fb92f2dc30b,2,76,52888.07,Female,No,9.237924,1,92.5018,5953.601251,1,0,1
9369,9370,B920374,5df316d3-2046-4186-a251-5352dc8fa1e5,8e93f528739d2854d6ac9fd8e7fa3a42,1,23,36379.65,Female,No,11.57345,0,139.9861,4708.151617,1,0,1
9370,9371,S989250,d18c019e-f621-4355-bbbe-11e7eef64f5e,e14b928b3f88d7d2c503b1ac7bb36719,3,69,34943.9,Male,No,9.904571,0,137.4698,6271.997377,0,0,1
9371,9372,Z311558,43a54b65-4c45-4bc9-8207-b2b8204b333e,0f21419cd470c71cc9864e15954514ac,2,80,15954.73,Male,No,11.10415,0,92.45514,4309.391711,0,0,1
9372,9373,C290203,0c50b449-0af1-41e1-b826-260e1e979e5b,75201e82d67a829de14ea50a3a0189e8,3,57,32456.55,Female,No,10.12587,0,184.967,3495.239613,1,0,1
9373,9374,E130506,9dec2b0c-a473-443b-83d0-2125b6c1b956,b1721283e2c3176dfa8be89835bcddf6,10,55,8936.79,Female,No,8.106295,0,162.497,6211.784273,1,0,1
9374,9375,Q348233,dcc86553-ced8-4b02-a0f2-fe77ffcc21dc,20c005c7fb3e401d593781aec9b85857,0,57,42113.2,Female,No,12.12624,0,172.4567,5180.761441,1,0,1
9375,9376,B15517,1c9ae275-0776-48d5-8a46-6d2302e95aeb,c891c31c850f08338042596475581239,0,53,18143.7,Male,No,8.035783,0,232.652,6595.253777,0,0,1
9376,9377,D663524,07855964-d219-467e-b9ff-89b1b7acc8a9,7cfb334a5b22f74825a4ececc1648985,1,77,13043.09,Male,No,8.6347,0,104.9923,3692.139265,0,0,1
9377,9378,Z700653,4dd2839f-aaa6-428a-be28-4462f4a6168e,29e446a27eb08d87bdf27fe9f03867ec,1,73,36812.71,Male,No,14.38138,2,149.9776,5425.114173,0,0,1
9378,9379,T647451,0897c4dc-f42e-4b4d-8967-fecfd2cc8279,58c4ed017dca0047e9e465d6cd247cbd,2,50,72830.82,Male,Yes,5.74823,0,245.1283,4420.771386,0,1,1
9379,9380,L53054,73b82f7c-71c1-4f12-92cf-7c474bc399b6,4bae047252f7c2a14ccc01ee0ed15a0c,6,84,37630.22,Female,No,6.368564,1,140.0049,4852.53915,1,0,1
9380,9381,U103667,1e8fda66-dc64-46df-ac8b-8978a1bed722,953b837f1066eeac644eafaea2bf4865,0,44,56378.17,Female,Yes,14.81596,0,200.1185,5512.145017,1,1,1
9381,9382,L702595,531cce71-873d-4754-9809-8056ca7f437c,b015b5d146119c946df2507f51646bfc,3,65,34515.24,Female,No,11.55533,0,147.4713,5640.561409,1,0,1
9382,9383,I504473,ae43ee69-f318-49a1-bb63-e808e6d5af9c,df0c40459227496862c616f8ffff3962,0,33,35212.48,Female,No,4.983086,0,114.9509,5869.378889,1,0,1
9383,9384,U578094,d4be5c65-465d-4d6c-9985-1abadf2ee7b6,331e85036cf4608d58f762becb09b28c,2,50,28212.68,Female,No,10.87347,0,117.472,3270.009915,1,0,1
9384,9385,G412206,9017a58b-e85f-4325-a0fb-b7880eb17f4e,baa79608d9ef52b89a8559324dde5ada,8,48,37111.95,Female,No,6.189949,0,182.447,5833.372426,1,0,1
9385,9386,P767618,d524dda8-2e6e-470d-b2c5-62b31e98dd7a,1d529c2985fd52ca40c621ab25a1f91a,4,69,16125.03,Female,No,9.32394,0,127.4601,4688.00861,1,0,1
9386,9387,V125585,3bd8cadc-be08-488f-b897-63dc15409748,aefbc9bb530304d59a8a5a47591c508a,4,78,37261.09,Female,No,6.855149,4,217.484,5689.315894,1,0,1
9387,9388,H10521,5c5d64ee-7bc4-4efb-b553-1539d7df0024,cc3fc1bb753eec44c16e230b72a924fb,0,63,50927.0,Female,Yes,8.259933,1,267.6427,5645.707551,1,1,1
9388,9389,V313460,99b53157-554f-4edf-b575-ade6d7d62aee,1b660dab34c4a3d97c43fca26285a0ac,0,22,80295.4,Male,No,13.35703,1,152.4624,5583.623978,0,0,1
9389,9390,T509086,08844217-de27-4ee3-8105-32de5c41dc71,8b6c411b4e0b98d825cd4bd5ac7431ce,4,42,45373.95,Male,No,13.0284,0,162.4538,6753.968051,0,0,1
9390,9391,V686523,bc42974d-da07-40b8-8c85-4d70798d9a45,a44825f953e295d26fe4d341cc3b854c,4,27,33599.19,Male,No,11.40089,0,187.4847,6263.757352,0,0,1
9391,9392,S22771,732f0496-58a8-49ec-8846-b83417a407d0,06c0129125b9ec9081d058ba8b206587,1,41,34754.46,Female,No,6.304843,1,255.1417,6140.647609,1,0,1
9392,9393,V334127,c079f794-2b5a-4e92-8bdd-ee0f3f8eda16,cecdb5b78216e08f4438167dc1a34f52,4,68,62554.29,Male,No,10.73749,0,235.1372,5313.315024,0,0,1
9393,9394,V596931,cdd274b2-57bc-4152-be5b-de969efb1beb,f25e77341787dc1c39ac267aa5dec90b,2,51,3710.56,Male,No,7.786296,2,172.4555,5804.098375,0,0,1
9394,9395,Z710444,5c6741e6-3dd8-4482-b203-48bd041e19fb,c8daa29c6f526d3b834dfcc97581ed79,0,59,46489.09,Female,No,10.26142,0,197.4876,5570.11497,1,0,1
9395,9396,W435309,568e3a52-daa4-48b4-802e-858baa6b6b82,0a7b1ec3b50bf0ef70ee3e7d7a52cbca,0,68,54955.31,Female,No,6.213528,1,117.4686,6025.459819,1,0,1
9396,9397,W926430,3c1a6bec-ec8b-4f1c-8f2f-abed6ee9ea32,5418353a27700a5a2936f5b2c79c70bf,3,23,10626.38,Nonbinary,No,11.66757,0,172.4705,4977.596828,0,0,1
9397,9398,N171241,69a6daff-17b0-4345-9819-2525ade7d941,feb352fd1ae176b9a83f7ea0e2472b82,0,81,93425.87,Female,No,10.64368,0,162.447,5630.968528,1,0,1
9398,9399,Z867523,8e4852b3-ede1-429b-ae63-09513848f340,363dd1790b9494e86167c28a4b682bfd,6,43,20823.33,Male,No,7.092099,0,275.1336,6055.20888,0,0,1
9399,9400,F799896,2f9c1fa8-ce78-4685-808f-9e1039e87901,57197a1592de30019bdbda87e55286b9,2,24,73912.54,Female,No,12.72561,0,169.9447,5430.887513,1,0,1
9400,9401,O970720,54e14e5b-0691-4f68-ba0c-c218886e8a92,4226a955ba6b9dc05838d3fd61f64854,0,42,25678.29,Female,No,9.381688,0,134.9801,3561.612414,1,0,1
9401,9402,D87615,00d9c520-a8f8-4405-958c-58f1749fbd34,e557922bb5fd12b1317eb6a729886793,8,39,38326.22,Male,No,9.953286,0,222.6362,6687.67953,0,0,1
9402,9403,M651862,d968f975-f8cd-443e-85b2-0bbbec9f6611,e66b7718577488ff1e86ab914e78bdb4,0,82,53715.35,Male,No,0.827544,2,207.6094,5441.578168,0,0,1
9403,9404,M429173,f192d7b6-5448-4971-815e-4941d66658b7,c62b52c4c5f2321dc750cf53b5a24b73,1,79,45967.1,Female,No,10.19731,0,275.1336,5694.030993,1,0,1
9404,9405,F98604,44a63426-474c-4bf3-b92f-4d8de7ec3d5f,9f76d8484fc9cbde02dcb04269b21ec9,0,46,94903.52,Male,No,6.659046,0,179.9476,5087.470766,0,0,1
9405,9406,L809272,214d4654-e03a-4942-9f79-ab58b138be3c,5db1bc45b322819f078b0f9e6b4ca758,2,58,22292.48,Female,No,10.61585,0,137.4616,5245.350989,1,0,1
9406,9407,J575074,290a79c0-4a5a-4361-b909-9eaac25d6a19,5de471a69050205722306c7d5a500335,3,55,54271.05,Female,No,9.07607,0,214.9663,5588.162385,1,0,1
9407,9408,G954666,f6efd2c0-5704-4c52-9560-ba2cff3b4a28,315980fb3cf489e7b68fbb3deba8fb5a,3,79,61079.4,Female,No,13.74043,0,245.1457,6419.956581,1,0,1
9408,9409,V642036,c89f9efd-dd71-482a-99e8-78a3bab2b575,4023be2e30b6e5dff286e509fce2856b,4,23,28614.43,Female,No,9.020448,0,159.983,3830.124693,1,0,1
9409,9410,I951273,d4bc1b65-2279-44a5-a08f-12c739329118,9a4ec22fb8c22b82e9a0ee8226d6b0db,1,48,22316.64,Male,No,9.84351,0,222.6326,6832.868436,0,0,1
9410,9411,V856441,90be5ad8-0f19-406a-8f7a-52810bcdbbfe,19098f72d2c4b0683de1ce02e13361e9,0,89,22524.43,Male,No,14.02325,0,210.138,5931.491211,0,0,1
9411,9412,J586826,98119a1d-b8c4-4e61-819f-bc042107e5f3,979746b83d79da00bb3e24c3e770432e,3,41,49987.27,Male,No,6.719136,0,235.1417,5205.119963,0,0,1
9412,9413,Z784446,168de4d7-6e65-407b-b40c-63e0b86f95ab,bea7aa605b8de22e36be2e01b9bed6bc,0,84,2635.94,Female,No,10.49267,0,204.9496,4395.076801,1,0,1
9413,9414,W827689,aac550ab-0f81-4de7-83a5-82a37f8cc679,e582e6c037606fe4b60d93b52fa2e7ae,5,72,30346.88,Male,No,9.180051,2,102.4746,4859.940299,0,0,1
9414,9415,Q706777,e254036d-aa83-4b6a-8854-88b26e74fd8e,0073f2194b225d80d767dd644d888902,2,55,123272.3,Female,No,11.69593,0,137.4836,5231.943657,1,0,1
9415,9416,P139155,2d72db97-d155-4ae8-aa28-1ae777805742,a5d7cdc6b2fe35ac9bf2583881038ad1,0,68,14339.8,Female,No,11.78497,0,179.9476,5978.10151,1,0,1
9416,9417,P125179,9228311a-b026-46dd-a659-d76ae164daa5,c86d3252dee851b82501a2012b3c4e8a,2,67,22506.18,Male,No,10.57287,2,152.4579,5547.79964,0,0,1
9417,9418,J340075,b4e85291-4744-433d-8bbc-472a91206121,1cb169a10098623103d1b8134af3fca5,1,70,10514.57,Male,No,4.773942,1,220.1185,5069.704766,0,0,1
9418,9419,K54633,2ad66e14-ce23-4bc9-9ee9-0dbf2632e623,fb5d76b45fe5a157cd3e40f6a1123d69,3,88,16658.68,Male,No,8.525073,1,157.4698,3968.64853,0,0,1
9419,9420,H452286,692cff87-318b-474b-9934-9e552358f3c4,274bf0a4ac912e4088ba039c33b6c219,1,81,22319.36,Male,No,14.22713,0,172.5104,4996.932332,0,0,1
9420,9421,L246688,e90bb626-a5ed-44b3-856f-00b97375cfbb,54b6d106ad784d1ac48eaa03329e6ce0,1,43,44276.29,Male,No,10.49348,2,164.967,5586.884248,0,0,1
9421,9422,R711733,7c261dda-ea6b-4a3a-aa56-4299f098fc10,e2968a62030a9856d7432d1b9d4893ea,3,52,75686.61,Female,No,16.01067,0,142.4689,6584.194557,1,0,1
9422,9423,E641527,ca7aa5ca-5066-4787-b8be-2f5cac723da9,d230ca03604f139d84852400b35c2642,2,66,32080.56,Male,No,11.91664,3,175.1331,4554.912177,0,0,1
9423,9424,Y510046,bc50d0ab-9227-441f-b5cc-db6b290675ed,43a514259c96869b7e58edc955aab6db,1,73,36658.04,Female,Yes,10.26971,1,242.6573,5746.521769,1,1,1
9424,9425,T764835,a3c459a4-2a6b-4f73-80e1-ae9acbba860e,685b45dd7068302cae6436acae175f29,1,65,85566.49,Female,No,12.57676,0,142.4827,5562.080707,1,0,1
9425,9426,H738392,9b281de3-f895-43be-a675-864be6672983,8d891e9d8cbabae08977c7b3f6c45563,3,61,37363.3,Nonbinary,No,12.24262,0,140.0049,6107.912748,0,0,1
9426,9427,P748671,b47a8337-c115-4f9e-998d-aefa182529d2,3b9b9be8ce30c9e0658267424b1be075,3,84,53439.45,Male,No,9.454309,0,104.9923,3784.619457,0,0,1
9427,9428,R490596,d530561a-7de9-4318-84fd-be881774d0b7,9334fe33f347b6d13ac738f6e56fde5a,2,42,77398.45,Female,No,13.47255,0,152.5022,5324.687949,1,0,1
9428,9429,S433497,1468516a-9420-479a-8a75-499863771bd8,576f0936bd088f9b1c12370fbb1f90a4,3,61,134967.2,Female,No,14.86993,0,172.4567,5548.443188,1,0,1
9429,9430,O928853,011e2b8a-e117-4de5-8739-beb8f712cc72,41cfcbdc324aa7a08887b6f7a78a80d5,4,79,120895.0,Female,No,9.41206,0,217.484,6080.672336,1,0,1
9430,9431,C276698,a73b84f8-88f5-4b17-bcb3-9c523eb77a5a,76153f4e9999c257c2982fa6cc0407de,0,20,40700.25,Female,No,7.74031,0,152.4798,6161.795039,1,0,1
9431,9432,A995277,e4550585-bd1f-4e89-9242-e356f1724419,300904794625f9b4c5357735144bdf56,0,84,36517.36,Male,No,7.762278,0,119.9568,3961.965984,0,0,1
9432,9433,P651146,ede8bdd7-a088-41b2-9706-9fb89b48fdc2,0d981897e61db0a32c998e1c60a5bebb,1,32,64864.98,Male,No,14.22832,0,119.9897,4641.841664,0,0,1
9433,9434,N190581,dd3cde46-4f09-4367-a87e-ed1334d8cf06,983cf67bf7ada6034aa9b82ea475552b,3,57,20639.23,Female,No,12.2166,1,117.472,4740.544814,1,0,1
9434,9435,Z596629,ae57d041-19ec-45b0-8b56-56e9a7d4f97c,de78f820a7133475c3c472a5b0fba12f,2,30,39223.71,Male,No,7.771673,1,192.4404,5852.299578,0,0,1
9435,9436,E772877,e91725e1-7aa5-48fb-a504-48113f887c25,095d9f31363a556647739562f0deffd3,3,32,66665.33,Male,No,10.96142,0,194.9663,6625.807498,0,0,1
9436,9437,H759440,c55314e8-dad7-4a29-87b4-70a8595891ee,527545c9cb9d18c1521440f2b8b520c2,2,81,18531.6,Female,No,11.8535,1,184.9647,3717.758451,1,0,1
9437,9438,Z04690,691f2105-355b-4f5e-8f25-125ba930f247,943f90daae5bc670e5f004afa53f5dd4,1,19,36206.69,Female,No,11.67139,1,124.9781,5661.862374,1,0,1
9438,9439,V300263,cf8cc5be-4b08-4a3f-ab3d-aae98ac0e0ed,290eeffd10b05879d584ec98e843abbb,2,30,13422.08,Male,No,12.23027,0,149.9378,5350.055146,0,0,1
9439,9440,D150042,7dde66ac-8871-4964-81a8-a400c92e5886,9c00beb13d421dc2774b3b981bb4a614,1,21,17612.86,Female,No,8.450991,0,194.9663,5638.438682,1,0,1
9440,9441,V600500,d30d1b23-d3c6-413a-aaf2-de5634445e2b,c9bad09ab03c3f9deeb055be05b8c855,0,49,73198.38,Male,Yes,11.98358,1,265.1283,4224.921196,0,1,1
9441,9442,V137712,20fcd6b4-4ff8-4640-bc9b-2e70ff17cff5,c90b4913a58cfea4612dfa1983f324d2,1,60,25429.84,Female,No,11.73306,0,162.5119,5341.089808,1,0,1
9442,9443,K787280,2cbd5df2-d755-4715-a1b1-62e80a73214b,c608453f49012e20691e4047397d3e10,1,32,42197.7,Male,No,11.25886,0,175.0062,4129.863047,0,0,1
9443,9444,T19437,aaf20d88-2546-477d-b392-3a6f23460364,5a50e5cc5f84535cb993bc74215ff96e,2,84,58578.06,Female,No,7.750919,0,207.6094,4728.350252,1,0,1
